0.9346834 3.368141 0.5496233 1.716116 0.6795504 2.751589 0.9902807 -1,0 0,0
0.9380693 3.354531 0.5455349 1.711132 0.6768869 2.739435 0.9905047 -1,0 0,0
0.9394573 3.337127 0.5415968 1.702724 0.6749279 2.722088 0.9935466 -1,0 0,0
0.9371915 3.316667 0.5377849 1.691561 0.6735587 2.700585 0.9990126 -1,0 0,0
0.9339424 3.293684 0.5340842 1.678134 0.6727064 2.67569 1.006681 -1,0 0,0
0.9299197 3.268674 0.5304809 1.662904 0.6723055 2.648114 1.016364 -1,0 0,0
0.9252551 3.242031 0.5277415 1.646233 0.672312 2.618422 1.027957 -1,0 0,0
0.9186224 3.2104 0.5269733 1.625061 0.6735646 2.58208 1.044907 -1,0 0,0
0.9107115 3.175709 0.526631 1.601146 0.6757709 2.541765 1.066264 -1,0 0,0
0.9012703 3.137299 0.5268266 1.573974 0.6791974 2.496707 1.093548 -1,0 0,0
0.8907368 3.09641 0.527509 1.544673 0.6837188 2.448626 1.126673 -1,0 0,0
0.8790787 3.052961 0.5287496 1.513239 0.6895108 2.397516 1.16709 -1,0 0,0
0.8644004 3.007809 0.5305351 1.480444 0.6965461 2.344548 1.21549 -1,0 0,0
0.848534 2.958283 0.5329167 1.446497 0.704961 2.290037 1.273677 -1,0 0,0
0.8319909 2.901748 0.5359081 1.411927 0.7148 2.234788 1.50165 -1,0 0,0
0.8149363 2.844594 0.5395501 1.365044 0.726191 2.17918 3.503411 -1,0 0,0
0.7975856 2.787364 0.543872 1.317474 0.7392337 2.123758 3.43006 -1,0 0,0
0.7800807 2.730385 0.548919 1.270952 0.7540811 2.068848 3.357152 -1,0 0,0
0.7625759 2.674022 0.5547274 1.225767 0.7728394 2.014802 3.285161 -1,0 0,0
0.7451751 2.61854 0.5613499 1.182082 0.8046681 1.961862 3.211273 -1,0 0,0
0.7311183 2.568319 0.5672411 1.146574 0.8348461 1.898073 3.144346 -1,0 0,0
0.7199265 2.496879 0.5723134 1.117838 0.8627641 1.835616 3.087891 -1,0 0,0
0.7114137 2.439395 0.5763931 1.095205 0.8873938 1.786382 3.041165 -1,0 0,0
0.7052541 2.393743 0.5794291 1.077784 0.9081899 1.748163 3.002915 -1,0 0,0
0.7012837 2.358714 0.5813414 1.065083 0.9244832 1.719702 2.972453 -1,0 0,0
0.6992544 2.332835 0.5821541 1.05648 0.9361062 1.699569 2.94881 -1,0 0,0
0.6989154 2.314751 0.58195 1.051393 0.9432147 1.686491 2.93104 -1,0 0,0
0.7000026 2.303088 0.5808614 1.049228 0.9462972 1.679216 2.918133 -1,0 0,0
0.7023115 2.296833 0.5790149 1.049544 0.9458638 1.676837 2.909335 -1,0 0,0
0.7056693 2.295109 0.5765327 1.051963 0.942479 1.67858 2.903967 -1,0 0,0
0.7099505 2.297285 0.5735179 1.056216 0.9366401 1.683903 2.901536 -1,0 0,0
0.7129584 2.294245 0.5713217 1.05798 0.9342963 1.684452 2.895173 -1,0 0,0
0.7148246 2.286636 0.5698358 1.057538 0.9349512 1.680783 2.885393 -1,0 0,0
0.7153267 2.273559 0.5691799 1.054453 0.9391898 1.672066 2.871508 -1,0 0,0
0.7145425 2.255476 0.5693132 1.048917 0.9468767 1.658712 2.853862 -1,0 0,0
0.7124082 2.232208 0.5702974 1.04083 0.9584087 1.64057 2.832286 -1,0 0,0
0.7084678 2.204195 0.5721333 1.030378 0.9739313 1.618064 2.807078 -1,0 0,0
0.7032226 2.171806 0.574852 1.017711 0.9937801 1.591555 2.778471 -1,0 0,0
0.6971624 2.135566 0.5784718 1.003064 1.018314 1.561558 2.746809 -1,0 0,0
0.6903567 2.096012 0.5830292 0.9866737 1.048038 1.528596 2.706749 -1,0 0,0
0.6828874 2.053717 0.5885587 0.9687997 1.125702 1.493222 2.663672 -1,0 0,0
0.6748454 2.009305 0.5951079 0.9497265 1.229802 1.456025 2.618389 -1,0 0,0
0.6680797 1.972218 0.6054427 0.9341071 1.331954 1.425484 2.580055 -1,0 0,0
0.6624214 1.941336 0.614448 0.92142 1.42892 1.400519 2.547684 -1,0 0,0
0.657912 1.916722 0.6217895 0.9117246 3.391033 1.38114 2.521401 -1,0 0,0
0.6544465 1.897672 0.6274398 0.9047034 3.362799 1.366693 2.500564 -1,0 0,0
0.6520127 1.88403 0.6312678 0.9003044 3.342606 1.357028 2.485049 -1,0 0,0
0.6505556 1.875412 0.6332922 0.8983641 3.329897 1.351805 2.474491 -1,0 0,0
0.650059 1.871673 0.633521 0.8988363 3.324464 1.350913 2.468747 -1,0 0,0
0.6504906 1.872597 0.6320537 0.9016386 3.32598 1.354185 2.467592 -1,0 0,0
0.6517998 1.877898 0.6290705 0.9066531 3.333998 1.361402 2.470721 -1,0 0,0
0.6539253 1.887267 0.6247998 0.913745 3.348045 1.372328 2.477804 -1,0 0,0
0.6568224 1.900474 0.6194555 0.9228236 3.367739 1.386809 2.488574 -1,0 0,0
0.6604523 1.917346 0.6132429 0.9338215 1.386134 1.404744 2.502819 -1,0 0,0
0.6647883 1.937766 0.6063433 0.946703 1.31843 1.426091 2.520375 -1,0 0,0
0.6698096 1.961663 0.5989183 0.9614533 1.252162 1.450857 2.541111 -1,0 0,0
0.6739026 1.980834 0.5932034 0.9739252 1.204956 1.471517 2.557139 -1,0 0,0
0.6773529 1.996673 0.5886247 0.9847897 1.169493 1.489268 2.569863 -1,0 0,0
0.6797994 2.007158 0.5855032 0.9930404 1.146705 1.5022 2.574242 -1,0 0,0
0.681446 2.013349 0.5834666 0.9991738 1.132672 1.511214 2.575165 -1,0 0,0
0.6820442 2.013855 0.582737 1.002485 1.128426 1.514973 2.571705 -1,0 0,0
0.6817368 2.009478 0.5830929 1.002914 1.131995 1.51417 2.564522 -1,0 0,0
0.6803801 1.999472 0.5846874 0.9988827 1.144423 1.508081 2.553051 -1,0 0,0
0.678081 1.984495 0.5874076 0.9930767 1.165051 1.497299 2.537796 -1,0 0,0
0.6747847 1.964358 0.5913648 0.9854103 1.1951 1.481646 2.518594 -1,0 0,0
0.6705783 1.939659 0.5965297 0.9760729 1.23505 1.461691 2.49587 -1,0 0,0
0.6654735 1.910601 0.6029947 0.9651095 1.286688 1.437648 2.465764 -1,0 0,0
0.660917 1.884508 0.6089295 0.9551902 3.34286 1.416423 2.438381 -1,0 0,0
0.6567627 1.860573 0.6144717 0.9460312 3.307343 1.397256 2.412996 -1,0 0,0
0.6529428 1.838465 0.6196713 0.9375132 3.274469 1.37981 2.389321 -1,0 0,0
0.6493886 1.817812 0.6245934 0.929504 3.24371 1.363736 2.367006 -1,0 0,0
0.6460506 1.798367 0.6292835 0.9219148 3.214719 1.348793 2.345829 -1,0 0,0
0.6428891 1.779925 0.6337805 0.91467 3.1872 1.334787 2.325597 -1,0 0,0
0.6398729 1.762326 0.6381161 0.9077134 3.160932 1.321565 2.306166 -1,0 0,0
0.6369754 1.745441 0.6423175 0.9009961 3.135725 1.309003 2.287411 -1,0 0,0
0.6341773 1.729161 0.6464056 0.8944801 3.111423 1.297001 2.269232 -1,0 0,0
0.631461 1.7134 0.650399 0.8881348 3.087907 1.285478 2.25155 -1,0 0,0
0.6279436 1.694079 0.6557966 0.880397 3.059078 1.270623 2.230391 -1,0 0,0
0.6238996 1.672566 0.662221 0.8717769 3.025875 1.253698 2.207086 -1,0 0,0
0.6191939 1.6483 0.6700078 0.8620435 2.987497 1.234201 2.181061 -1,0 0,0
0.6139616 1.621984 0.6790465 0.8514519 2.945787 1.212789 2.152987 -1,0 0,0
0.6081729 1.593574 0.6895436 0.8399647 2.900667 1.189434 2.1228 -1,0 0,0
0.601913 1.563529 0.7015139 0.8277448 2.852864 1.164572 2.090931 -1,0 0,0
0.5951992 1.53202 0.720494 0.8148392 2.802655 1.138371 2.057534 -1,0 0,0
0.5880975 1.499398 0.7468907 0.8013733 2.750597 1.111164 2.022938 -1,0 0,0
0.5806445 1.465908 0.7766656 0.7856664 2.697096 1.08318 1.987382 -1,0 0,0
0.5728978 1.431835 0.8102485 0.7691613 2.642608 1.054688 1.951139 -1,0 0,0
0.5649164 1.397488 0.848106 0.7523288 2.582167 1.02597 1.888038 -1,0 0,0
0.5569099 1.36375 0.889932 0.7356578 2.522125 0.9978164 1.825721 -1,0 0,0
0.5487953 1.330293 0.9369166 0.7189664 2.462744 0.9699305 1.764767 -1,0 0,0
0.5406798 1.297546 0.9893176 0.7024947 2.404812 0.9426867 1.705965 -1,0 0,0
0.5325314 1.262543 1.048374 0.6861737 2.3481 0.9159657 1.64901 -1,0 0,0
0.5244097 1.212955 1.19877 0.6701289 2.293014 0.889953 1.594256 -1,0 0,0
0.5163026 1.165567 3.443029 0.6543323 2.239453 0.8645934 1.541538 -1,0 0,0
0.5082464 1.120455 3.335008 0.6388527 2.177766 0.8399755 1.490986 -1,0 0,0
0.5002341 1.077454 3.23105 0.6236718 2.117951 0.816061 1.442478 -1,0 0,0
0.4922875 1.036546 3.129128 0.6088258 2.060524 0.7928891 1.396044 -1,0 0,0
0.4844032 0.9975888 3.032215 0.594302 2.005376 0.7704261 1.351568 -1,0 0,0
0.4772527 0.9645399 2.950765 0.5815755 1.958086 0.7508319 1.313437 -1,0 0,0
0.4706418 0.9359614 2.881214 0.5702206 1.916873 0.7334287 1.280162 -1,0 0,0
0.4644459 0.910827 2.816971 0.5599357 1.880436 0.7177387 1.250675 -1,0 0,0
0.4585607 0.8884097 2.760573 0.5504934 1.847844 0.7034054 1.224207 -1,0 0,0
0.4529071 0.8680965 2.71051 0.5417016 1.818279 0.6901285 1.200102 -1,0 0,0
0.4474271 0.8494837 2.665645 0.533431 1.786158 0.6777047 1.177922 -1,0 0,0
0.4420756 0.8322242 2.624967 0.5255709 1.744049 0.6659603 1.157289 -1,0 0,0
0.436819 0.8160736 2.587773 0.5180417 1.705721 0.65477 1.137933 -1,0 0,0
0.4316313 0.8008253 2.553453 0.5107777 1.670465 0.6440291 1.115822 -1,0 0,0
0.4264916 0.7863213 2.521548 0.5037268 1.637753 0.6336562 1.091758 -1,0 0,0
0.4217063 0.7741851 2.496809 0.4975461 1.612254 0.6245769 1.072835 -1,0 0,0
0.4171947 0.7637945 2.477367 0.4920177 1.592003 0.616466 1.057635 -1,0 0,0
0.4129907 0.7553416 2.463884 0.4872232 1.577584 0.6094277 1.046566 -1,0 0,0
0.4090624 0.7485376 2.455503 0.4830643 1.568111 0.60331 1.038996 -1,0 0,0
0.4054272 0.7434592 2.452527 0.4795748 1.563866 0.5981522 1.03512 -1,0 0,0
0.4020777 0.7399874 2.454619 0.476716 1.564536 0.5938891 1.034717 -1,0 0,0
0.3990291 0.7381667 2.461964 0.4745092 1.570343 0.5905395 1.037955 -1,0 0,0
0.3962852 0.7379804 2.47456 0.472947 1.581353 0.5880876 1.040469 -1,0 0,0
0.3938615 0.7394897 2.492653 0.4720514 1.597914 0.5865562 1.04138 -1,0 0,0
0.3917708 0.7427415 2.516432 0.4718361 1.620369 0.5859574 1.044237 -1,0 0,0
0.3900289 0.7478185 2.546215 0.4723245 1.649236 0.5863191 1.049112 -1,0 0,0
0.3886252 0.7546836 2.581948 0.4734895 1.667442 0.5875952 1.05593 -1,0 0,0
0.3875093 0.7630288 2.622679 0.4740935 1.68128 0.5896038 1.064319 -1,0 0,0
0.3867309 0.7731893 2.669511 0.4731432 1.697676 0.5924947 1.074614 -1,0 0,0
0.386274 0.7850965 2.72198 0.4726117 1.716447 0.5962031 1.086693 -1,0 0,0
0.3861683 0.7989988 2.776137 0.4725372 1.737864 0.6008216 1.100777 -1,0 0,0
0.3864108 0.8149648 2.836464 0.4729099 1.761924 0.6063434 1.116883 -1,0 0,0
0.3870234 0.8332451 2.903643 0.4737572 1.788854 0.6128451 1.135208 -1,0 0,0
0.3880101 0.8540165 2.978132 0.4750818 1.818753 0.6203552 1.15586 -1,0 0,0
0.3893897 0.8775867 3.060042 0.4769078 1.85187 0.6289536 1.179062 -1,0 0,0
0.3911792 0.9043139 3.147174 0.4792584 1.888476 0.6387254 1.205069 -1,0 0,0
0.3933475 0.9169508 3.242668 0.482086 1.928399 0.6496046 1.233804 -1,0 0,0
0.3957891 0.9290285 3.348108 0.4854562 1.963316 0.6617791 1.265774 -1,0 0,0
0.395525 0.9423404 3.462889 0.4893544 1.999094 0.6752688 1.301131 -1,0 0,0
0.3955927 0.9570343 3.588999 0.4938318 2.037942 0.6902496 1.340403 -1,0 0,0
0.3959883 0.9731486 3.728297 0.498892 2.079969 0.7068011 1.383939 -1,0 0,0
0.3967282 0.9908347 3.885308 0.5045836 2.125523 0.7251195 1.43239 -1,0 0,0
0.3978128 1.010176 4.0604 0.5109239 2.174815 0.7453446 1.486337 -1,0 0,0
0.3992575 1.031345 4.265075 0.5179636 2.228251 0.7677139 1.51762 -1,0 0,0
0.4010662 1.054474 4.502239 0.525732 2.279321 0.7924397 1.541548 -1,0 0,0
0.4032549 1.079774 4.799529 0.5342869 2.332298 0.8165191 1.567356 -1,0 0,0
0.4058385 1.107486 5.213361 0.5436889 2.389552 0.8278111 1.595204 -1,0 0,0
0.4088132 1.137746 1.151152 0.5539559 2.451265 0.840093 1.625129 -1,0 0,0
0.412205 1.17092 1.104476 0.5651819 2.518049 0.8534738 1.657382 -1,0 0,0
0.4160187 1.207264 1.062354 0.5774133 2.587698 0.8679965 1.692078 -1,0 0,0
0.4202793 1.247221 1.024066 0.5907518 2.658703 0.8837738 1.729485 -1,0 0,0
0.4249976 1.291196 0.9891255 0.6052698 2.735447 0.9008827 1.769803 -1,0 0,0
0.4302004 1.339776 0.9570491 0.6210868 2.818648 0.9194564 1.80895 -1,0 0,0
0.4359035 1.393557 0.927502 0.6383052 2.908296 0.9395965 1.844028 -1,0 0,0
0.4421365 1.418391 0.9001452 0.6570702 3.001501 0.9614671 1.881672 -1,0 0,0
0.4489211 1.441616 0.8747355 0.6775208 3.102898 0.9852136 1.922073 -1,0 0,0
0.4551255 1.462075 0.8547608 0.6966515 3.197097 1.006777 1.958356 -1,0 0,0
0.4608628 1.480094 0.8387662 0.7113094 3.28399 1.026427 1.990976 -1,0 0,0
0.466209 1.495976 0.8257667 0.7165364 3.364229 1.04439 2.020346 -1,0 0,0
0.4712029 1.509799 0.8151699 0.7210216 3.438409 1.060709 2.046534 -1,0 0,0
0.4759197 1.521885 0.8063949 0.7248997 3.50736 1.075645 2.070014 -1,0 0,0
0.4803818 1.532299 0.7991337 0.7282057 3.571004 1.089231 2.08962 -1,0 0,0
0.4846415 1.541266 0.7930609 0.7310295 3.630978 1.101654 2.104364 -1,0 0,0
0.4887236 1.548888 0.7879752 0.7334168 3.686502 1.112989 2.117157 -1,0 0,0
0.4926706 1.555357 0.7836708 0.7354411 3.738053 1.123402 2.128268 -1,0 0,0
0.4965097 1.560798 0.7800071 0.7371517 3.785971 1.132996 2.137872 -1,0 0,0
0.5002734 1.565362 0.7768526 0.7386048 3.830777 1.141906 2.146182 -1,0 0,0
0.5039862 1.569169 0.7741095 0.7398456 3.872856 1.150238 2.153367 -1,0 0,0
0.506446 1.567614 0.7738832 0.7391006 3.890984 1.153143 2.152794 -1,0 0,0
0.5079398 1.562 0.7754831 0.7368627 3.890382 1.151867 2.146317 -1,0 0,0
0.5082359 1.551465 0.7792968 0.7327967 3.866795 1.145481 2.132691 -1,0 0,0
0.5075057 1.536863 0.7850102 0.7272089 3.82421 1.134838 2.113149 -1,0 0,0
0.5056661 1.517994 0.7928646 0.7200018 3.761988 1.119736 2.087413 -1,0 0,0
0.5028418 1.495523 0.8027613 0.7114026 3.683654 1.100886 2.056459 -1,0 0,0
0.4990427 1.46964 0.8148907 0.7014547 3.590721 1.078527 2.02058 -1,0 0,0
0.4943739 1.440916 0.829304 0.6903476 3.486425 1.053291 1.980619 -1,0 0,0
0.4888951 1.40972 0.8462044 0.6781952 3.374372 1.025613 1.936705 -1,0 0,0
0.4827057 1.376563 0.8657594 0.6651686 3.256586 0.996061 1.88476 -1,0 0,0
0.4758911 1.34188 0.8882206 0.6514122 3.13487 0.9651178 1.83057 -1,0 0,0
0.4685508 1.30614 0.9138486 0.6370889 3.01092 0.9332854 1.774955 -1,0 0,0
0.4608353 1.269936 0.9619521 0.622419 2.886559 0.901179 1.718929 -1,0 0,0
0.4530044 1.234226 1.11893 0.6077837 2.766866 0.8697284 1.66404 -1,0 0,0
0.4449974 1.198825 6.802516 0.593098 2.651031 0.8387424 1.609994 -1,0 0,0
0.4369479 1.164189 7.093023 0.5785512 2.535918 0.8086401 1.5575 -1,0 0,0
0.4288453 1.130285 7.278695 0.5641266 2.425786 0.7793676 1.506491 -1,0 0,0
0.4207632 1.097342 7.481925 0.5499268 2.321711 0.7511142 1.451733 -1,0 0,0
0.4127035 1.044501 7.66023 0.5359467 2.222922 0.7238433 1.394706 -1,0 0,0
0.4047083 0.990944 7.818072 0.5222401 2.122575 0.6976261 1.340495 -1,0 0,0
0.3967801 0.9409388 7.988554 0.5088063 2.0286 0.6724243 1.288973 -1,0 0,0
0.3889425 0.8942839 4.750147 0.4956706 1.940714 0.6482488 1.240099 -1,0 0,0
0.381195 0.8506824 4.227555 0.4828238 1.858455 0.6250476 1.193724 -1,0 0,0
0.3744406 0.8143902 3.906198 0.4713808 1.787192 0.6050529 1.154265 -1,0 0,0
0.3684604 0.7836127 3.669698 0.4610234 1.721415 0.5875362 1.120154 -1,0 0,0
0.3630818 0.7570459 3.48881 0.4515202 1.66532 0.5719542 1.090223 -1,0 0,0
0.3581646 0.7337214 3.340243 0.4426747 1.616719 0.5578788 1.06357 -1,0 0,0
0.353594 0.7128733 3.217115 0.4343329 1.573871 0.5449648 1.039466 -1,0 0,0
0.3492894 0.6939822 3.112295 0.4263833 1.535607 0.532972 1.017406 -1,0 0,0
0.3451851 0.6766242 3.021199 0.4187363 1.500962 0.5217022 0.9969702 -1,0 0,0
0.341235 0.6605028 2.941039 0.4113263 1.469267 0.5110142 0.9778621 -1,0 0,0
0.3374014 0.6453744 2.869131 0.4041016 1.439966 0.5007928 0.9597276 -1,0 0,0
0.3336565 0.631056 2.803736 0.3970216 1.412641 0.4909492 0.933816 -1,0 0,0
0.3299767 0.6173939 2.744244 0.3900523 1.386938 0.4814087 0.9096877 -1,0 0,0
0.3267475 0.6059089 2.701312 0.3836371 1.366168 0.4730143 0.8907684 -1,0 0,0
0.3238547 0.5960115 2.670242 0.3776447 1.348998 0.4654705 0.8755706 -1,0 0,0
0.3213539 0.5878788 2.652526 0.3721193 1.335851 0.4588708 0.8645031 -1,0 0,0
0.3191969 0.5812335 2.646137 0.3670005 1.326102 0.4530747 0.8569013 -1,0 0,0
0.3174127 0.5761505 2.651995 0.3623071 1.319944 0.4481188 0.8529847 -1,0 0,0
0.3143336 0.5725141 2.669584 0.3580134 1.317125 0.4439407 0.8525352 -1,0 0,0
0.310064 0.5703696 2.699849 0.3541284 1.317769 0.4405569 0.8557615 -1,0 0,0
0.305997 0.5697049 2.743415 0.3506484 1.321871 0.4379534 0.8626722 -1,0 0,0
0.3021443 0.5705841 2.801786 0.3475837 1.329605 0.436151 0.8621561 -1,0 0,0
0.2985156 0.5730561 2.875247 0.3449383 1.341116 0.4351589 0.8633053 -1,0 0,0
0.2951232 0.5772099 2.966834 0.3427231 1.35664 0.4350019 0.8661746 -1,0 0,0
0.29196 0.5830292 3.078763 0.340914 1.376188 0.4356431 0.8706993 -1,0 0,0
0.2890005 0.5902463 3.211616 0.3394322 1.399165 0.4369229 0.8765516 -1,0 0,0
0.2862751 0.5992042 3.374028 0.3383403 1.426403 0.4389814 0.8840227 -1,0 0,0
0.2837753 0.6098654 3.569048 0.3376077 1.45786 0.4417646 0.8930071 -1,0 0,0
0.2815203 0.622511 3.823236 0.337271 1.494239 0.4453651 0.9037006 -1,0 0,0
0.2795098 0.6372538 4.173203 0.3373235 1.535874 0.4497856 0.9161211 -1,0 0,0
0.2777563 0.6543989 4.840419 0.3377908 1.580893 0.4551054 0.9304426 -1,0 0,0
0.2762626 0.6741971 7.606296 0.3386782 1.624876 0.4613631 0.9467666 -1,0 0,0
0.275039 0.6970538 7.464322 0.3400101 1.674577 0.4686468 0.9652961 -1,0 0,0
0.2740915 0.7233962 7.316188 0.3418015 1.730685 0.4770292 0.986215 -1,0 0,0
0.2734341 0.7384688 7.125028 0.3440892 1.794275 0.4866444 1.009843 -1,0 0,0
0.2730413 0.7474633 6.945211 0.3468249 1.865608 0.4974381 1.0361 -1,0 0,0
0.2729442 0.7575911 6.731577 0.3500851 1.942636 0.5096543 1.065562 -1,0 0,0
0.2731314 0.7688299 6.471036 0.3538556 2.023007 0.5233371 1.098395 -1,0 0,0
0.2736278 0.7813438 6.194465 0.3582023 2.11382 0.538739 1.125019 -1,0 0,0
0.2744274 0.7951611 5.808084 0.3631288 2.216499 0.5559847 1.15338 -1,0 0,0
0.2755516 0.8104497 5.289423 0.3686991 2.329477 0.5753735 1.184726 -1,0 0,0
0.2770018 0.8272921 4.663356 0.3749352 2.453559 0.5971294 1.219306 -1,0 0,0
0.2787993 0.845885 3.946068 0.3819076 2.595747 0.6216462 1.257607 -1,0 0,0
0.2809451 0.8663492 3.099526 0.3896475 2.756763 0.6450022 1.300009 -1,0 0,0
0.2834652 0.8889392 2.448704 0.3982412 2.942419 0.6535347 1.347172 -1,0 0,0
0.2863706 0.913885 2.070495 0.4077534 3.163903 0.6629589 1.399778 -1,0 0,0
0.2896684 0.941383 1.834962 0.418237 3.432169 0.6733025 1.452079 -1,0 0,0
0.2933819 0.9718015 1.668528 0.4297973 3.786567 0.6846592 1.504568 -1,0 0,0
0.2975278 1.00378 1.548144 0.4425254 4.419548 0.6970948 1.562724 -1,0 0,0
0.3021294 1.029755 1.447029 0.4565438 7.429925 0.7107105 1.627437 -1,0 0,0
0.3072096 1.058183 1.360865 0.4719814 7.28867 0.725603 1.699708 -1,0 0,0
0.3127939 1.089353 1.294141 0.4889922 7.128948 0.7418918 1.780079 -1,0 0,0
0.3189124 1.123594 1.239842 0.507756 6.946976 0.7597132 1.860009 -1,0 0,0
0.3255929 1.161278 1.190909 0.5284723 6.776549 0.7792119 1.949595 -1,0 0,0
0.3328734 1.202875 1.146532 0.5483111 6.562412 0.8005726 2.050585 -1,0 0,0
0.3407915 1.248922 1.10607 0.5557805 6.32135 0.8239981 2.16316 -1,0 0,0
0.3482906 1.292392 1.074389 0.5623673 6.116388 0.8456885 2.266872 -1,0 0,0
0.3555009 1.33116 1.04898 0.5682287 5.832443 0.8659433 2.368387 -1,0 0,0
0.3624741 1.362086 1.028268 0.5734792 5.600574 0.8849365 2.467948 -1,0 0,0
0.3692465 1.390926 1.011287 0.5781601 5.303182 0.9013849 2.563481 -1,0 0,0
0.3758782 1.418028 0.9971278 0.5823849 5.038718 0.9119832 2.656284 -1,0 0,0
0.382385 1.443359 0.9853092 0.5861773 4.759337 0.9216135 2.74683 -1,0 0,0
0.3888113 1.4672 0.9753127 0.5896185 4.522536 0.9304351 2.83569 -1,0 0,0
0.395179 1.489623 0.9668247 0.5927463 4.296876 0.9385101 2.924659 -1,0 0,0
0.4015274 1.510893 0.9595196 0.5956289 4.102128 0.9459771 3.013443 -1,0 0,0
0.4078799 1.531141 0.9531868 0.5983068 3.906813 0.9529142 3.101573 -1,0 0,0
0.4142667 1.550582 0.9476253 0.60083 3.724555 0.9594272 3.189672 -1,0 0,0
0.4216117 1.575432 0.9405236 0.6044359 3.521266 0.9682137 3.309729 -1,0 0,0
0.4295772 1.603769 0.9328168 0.6086991 3.303069 0.9783799 3.453655 -1,0 0,0
0.4350594 1.634267 0.9239548 0.6140214 3.082947 0.9908428 3.642588 -1,0 0,0
0.4366242 1.667987 0.9143952 0.620235 2.863461 1.005285 3.914376 -1,0 0,0
0.4386713 1.707675 0.9039229 0.6275986 2.65717 1.022335 4.585382 -1,0 0,0
0.4411703 1.753525 0.8928057 0.6360688 2.465413 1.041974 7.213843 -1,0 0,0
0.4441919 1.806986 0.8809839 0.6458486 2.291567 1.064745 7.127713 -1,0 0,0
0.4477349 1.868904 0.8686329 0.6569782 2.138899 1.090857 7.04009 -1,0 0,0
0.4518542 1.941034 0.8557726 0.6696419 1.999172 1.120875 6.930315 -1,0 0,0
0.4565671 2.018929 0.8425313 0.6839445 1.873528 1.152645 6.802123 -1,0 0,0
0.4619251 2.109134 0.8289596 0.7000872 1.766541 1.183804 6.673903 -1,0 0,0
0.4679637 2.214526 0.815152 0.7182475 1.667571 1.219241 6.546325 -1,0 0,0
0.4731858 2.311393 0.8043622 0.7307563 1.594718 1.250431 6.421201 -1,0 0,0
0.477676 2.396755 0.795937 0.7399023 1.540207 1.277497 6.285462 -1,0 0,0
0.4815039 2.472426 0.7894092 0.7474853 1.499183 1.300555 6.175437 -1,0 0,0
0.484753 2.538421 0.7843952 0.7536691 1.468217 1.319884 6.085599 -1,0 0,0
0.4875131 2.595177 0.7805769 0.7586404 1.445032 1.335857 6.011675 -1,0 0,0
0.4898495 2.643053 0.7777325 0.7625396 1.428661 1.348769 5.950622 -1,0 0,0
0.4918218 2.683673 0.7756816 0.765504 1.416376 1.358951 5.899965 -1,0 0,0
0.4934806 2.716763 0.7742866 0.7676498 1.407406 1.366683 5.851763 -1,0 0,0
0.4948726 2.742636 0.7734336 0.7690866 1.401145 1.372246 5.797329 -1,0 0,0
0.4960324 2.761903 0.7730387 0.7699007 1.39714 1.375878 5.753664 -1,0 0,0
0.4969941 2.775216 0.7730277 0.7701762 1.395044 1.377812 5.71894 -1,0 0,0
0.498806 2.806893 0.7717347 0.7722837 1.387787 1.384987 5.662326 -1,0 0,0
0.5011191 2.849773 0.7697391 0.7754579 1.377432 1.395228 5.595178 -1,0 0,0
0.5042101 2.911326 0.7666749 0.7803147 1.363056 1.407832 5.511415 -1,0 0,0
0.5079247 2.99227 0.7628382 0.786529 1.345853 1.423964 5.417061 -1,0 0,0
0.512431 3.105166 0.7580724 0.7944829 1.325306 1.444804 5.310177 -1,0 0,0
0.5176711 3.24654 0.7525557 0.8040699 1.30229 1.470196 5.174246 -1,0 0,0
0.5237576 3.44945 0.7462481 0.815564 1.276798 1.501035 4.974987 -1,0 0,0
0.5306891 3.758198 0.7392725 0.8289975 1.249451 1.537632 4.772117 -1,0 0,0
0.5385588 7.00438 0.7316462 0.8446199 1.220459 1.580942 4.538352 -1,0 0,0
0.5474024 6.920895 0.7234666 0.8625698 1.190296 1.631731 4.27874 -1,0 0,0
0.5562536 6.834487 0.7147766 0.8831242 1.159232 1.691253 4.011935 -1,0 0,0
0.5638629 6.74587 0.7056639 0.9065173 1.127642 1.756639 3.739421 -1,0 0,0
0.5706381 6.640605 0.6980759 0.9240007 1.10221 1.815704 3.491374 -1,0 0,0
0.5767077 6.550467 0.691662 0.9390405 1.081411 1.869781 3.295542 -1,0 0,0
0.5821534 6.473428 0.6861894 0.9524229 1.064243 1.918994 3.122365 -1,0 0,0
0.5870567 6.407012 0.6814719 0.9643133 1.049949 1.963544 2.982866 -1,0 0,0
0.5914975 6.349165 0.6773565 0.9748958 1.037927 2.003804 2.872257 -1,0 0,0
0.5955355 6.298432 0.6737328 0.9843038 1.027754 2.03992 2.779918 -1,0 0,0
0.5992283 6.253576 0.6705083 0.9926786 1.01908 2.071385 2.700382 -1,0 0,0
0.6026202 6.213668 0.6676142 1.000129 1.011648 2.099437 2.635372 -1,0 0,0
0.6057538 6.17791 0.6649913 1.006766 1.005241 2.124377 2.581724 -1,0 0,0
0.6086593 6.134069 0.6625971 1.012672 0.9997 2.146449 2.537185 -1,0 0,0
0.6113705 6.092207 0.660391 1.017938 0.9948813 2.165923 2.499983 -1,0 0,0
0.6139103 6.054721 0.6583447 1.022633 0.990677 2.18303 2.468803 -1,0 0,0
0.6163073 6.020936 0.6564278 1.026833 0.9869846 2.198025 2.442545 -1,0 0,0
